_step,step,eval/episode_reward,eval/episode_success_any,eval_idx,variant,seed,run_id,run_name
37283328.0,37283328.0,62.1796875,0.1640625,105,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
37632512.0,37632512.0,61.6171875,0.16015625,106,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
37981696.0,37981696.0,75.92578125,0.171875,107,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
38330880.0,38330880.0,75.41796875,0.16015625,108,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
38680064.0,38680064.0,78.828125,0.15234375,109,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
39029248.0,39029248.0,68.41015625,0.171875,110,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
39378432.0,39378432.0,39.0234375,0.12890625,111,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
39727616.0,39727616.0,42.5,0.1328125,112,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
40076800.0,40076800.0,49.41796875,0.1328125,113,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
40425984.0,40425984.0,81.8828125,0.171875,114,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
40775168.0,40775168.0,89.40234375,0.16015625,115,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
41124352.0,41124352.0,69.87109375,0.171875,116,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
41473536.0,41473536.0,67.609375,0.16015625,117,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
41822720.0,41822720.0,64.82421875,0.14453125,118,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
42171904.0,42171904.0,65.83984375,0.15625,119,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
42521088.0,42521088.0,44.10546875,0.10546875,120,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
42870272.0,42870272.0,50.09765625,0.12890625,121,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
43219456.0,43219456.0,79.93359375,0.1875,122,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
43568640.0,43568640.0,54.7421875,0.13671875,123,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
43917824.0,43917824.0,73.2109375,0.171875,124,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
